run,core_id,setup_mode,duration,measure_lat,nr_nops,test_tw,stats_interval,pin_iowq,max_workers,sleep_us,cycles,runtime,ops_per_sec,latency,kernel,mitigations,node
0,3,sqpoll,20000,True,1,False,100000,True,8,1,47932680912,19.9719,588277,0|610|610|620|620|610|630|620|610|610|610|630|630|620|620|620|610|610|620|350|610|610|610|620|610|610|620|610|620|620|620|410|610|620|620|610|610|610|610|610|610|610|630|620|610|620|610|620|610|610|610|610|620|610|620|620|620|620|630|610|610|620|610|610|610|920|620|610|620|630|620|610|610|620|620|610|620|600|610|620|610|630|610|620|610|610|610|620|620|620|610|620|610|620|610|610|610|610|610|610|620|620|610|610|630|600|620|630|600|610|610|610|610|620|620|620|610|610|620|610|600|620|610|620|620|630|620|620|620|790|640|610|620|620|610|620|610|610|610|610|620|610|620|610|620|620|610|610|620|610|610|610|610|610|610|600|610|620|620|610|620|610|610|600|610|610|610|620|610|620|610|630|610|610|620|610|610|610|610|620|610|610|610|610|610|610|620|610|610|610|610|620|610|610|610|610|620|610|620|610,6.15.0-rc7,True,fn01
0,3,sqpoll,20000,True,1,False,100000,True,8,1,47935523568,19.9731,620666,0|630|630|630|630|620|620|630|640|640|630|640|630|650|630|620|630|630|640|630|620|640|630|630|640|640|640|630|630|630|640|340|280|350|310|340|340|270|260|330|340|360|340|280|330|340|250|260|260|270|260|260|300|650|260|260|260|300|270|240|250|310|320|330|340|340|250|290|260|280|340|320|260|300|270|310|270|280|310|340|260|320|280|260|240|260|280|630|630|630|630|630|640|640|630|630|630|630|630|630|630|620|630|630|640|650|630|630|630|640|630|640|620|630|360|630|620|630|640|620|640|630|650|630|630|630|630|640|630|630|630|630|630|630|640|650|630|640|620|630|630|630|650|630|630|640|640|630|630|630|630|630|630|630|630|640|630|630|490|630|630|630|630|630|630|630|630|630|630|620|630|630|630|630|630|630|630|630|630|630|640|650|630|630|630|640|630|620|630|630|630|630|630|630|630|640|640|630|630|630,6.15.0,True,fn02
0,3,sqpoll,20000,True,1,True,100000,True,8,1,47933580096,19.9723,111605,0|8550|10220|8440|6820|6380|8760|8530|8570|8710|8550|7690|8850|7550|7730|8310|7510|8830|8770|9050|8650|7660|8840|6280|8130|6270|8210|8140|6400|8180|6470|8300|6310|6250|8240|6530|7290|6410|6420|8120|7060|8160|8140|7410|7510|8320|6330|7130|7340|6090|8160|8020|7260|7210|8170|8400|8640|7650|8210|7380|8320|7360|8100|6810|7400|7340|6450|7400|7590|8490|8580|8550|9550|8320|7400|8380|8290|6420|8390|7520|7430|7730|7200|7070|8330|7320|8230|8060|7260|6400|6150|8280|8160|8240|8350|6220|8920|7160|8250|6220|8090|7400|7500|8180|7190|8590|7070|8440|7340|8670|8450|6350|9360|8290|8630|8220|7200|7350|8460|8130|8450|8160|8080|8220|8540|8220|8350|7330|8150|8360|6230|6800|8300|8260|8210|8210|8260|8520|7340|8230|8240|8150|6340|6140|6380|8000|7110|8270|8700|8000|8350|8200|7320|8810|7380|8100|8040|7260|7920|8350|9330|6840|8630|8640|7260|8350|8330|8500|7240|8540|7640|9050|8860|8640|8810|7460|8600|8600|7220|7290|7590|7550|8370|7370|8110|7420|8270|8480|7520|7380|8380|7390|8360|8420|7230|8080|7390|8320|7320|7370,6.15.0-rc7,True,fn01
0,3,sqpoll,20000,True,1,True,100000,True,8,1,47931087408,19.9713,111967,0|7790|8190|8650|8690|7540|8840|8490|8860|7640|8460|7590|8540|8410|8370|8460|8650|8510|8880|7460|7000|7470|8800|8340|8760|8360|7250|8290|8560|8420|8370|7560|8310|8540|8180|6290|8400|8280|8250|7380|8680|7070|7410|8640|8420|8460|7420|7490|8380|7510|8350|8310|6410|8730|8330|8230|8440|8180|6990|7250|8030|6710|8350|7250|7040|8480|8210|7210|7920|7030|7590|8410|8130|8320|7170|7180|7220|7120|7310|6730|7350|8390|6750|7190|6860|8120|7450|8160|7150|8420|7200|8220|8590|7290|6980|6620|7420|8130|7340|7360|6330|7990|8370|8190|8050|7500|8840|8250|8200|8220|8210|7280|7070|8240|7260|8400|8370|8500|8200|8360|6090|8320|8250|8200|8360|8520|8330|8770|8580|8840|8500|7340|7640|8290|7140|7490|8350|7320|7400|7600|7270|7310|7460|7340|7090|8270|7370|8290|8420|7320|8500|8270|8410|8290|8320|8220|8450|8890|8790|7030|6240|6640|7870|8110|8230|7260|8090|8360|7060|8040|8260|6860|6300|8230|8110|7440|7460|7250|7520|8200|6920|7150|7350|6740|8470|7240|6710|8200|8130|8220|7350|6400|8140|8440|7310|6610|8300|8180|8390|8190,6.15.0,True,fn02
0,3,defer,20000,True,1,False,100000,True,8,1,47929436232,19.9706,679652,400|400|410|410|410|400|410|400|400|410|410|410|400|400|420|410|410|400|400|410|420|410|410|410|400|410|410|400|400|400|410|420|400|400|410|400|400|410|400|410|410|410|400|400|400|410|410|410|410|410|410|410|400|400|400|400|410|400|400|410|400|410|400|400|410|400|410|400|400|410|410|400|420|410|410|410|400|410|410|400|400|400|410|410|400|410|400|400|420|410|400|400|400|410|410|410|400|400|400|410|410|410|400|410|410|410|400|410|400|500|400|410|410|400|400|400|400|400|400|400|400|400|410|410|410|400|410|410|410|410|400|410|400|410|400|410|410|400|400|410|410|400|410|410|400|420|400|410|410|420|410|410|400|400|400|400|400|400|410|410|410|420|410|400|400|400|410|400|400|410|400|400|410|410|400|400|400|410|410|410|420|420|420|410|410|400|400|410|400|420|810|410|410|410|410|400|410|410|400|400,6.15.0-rc7,True,fn01
0,3,defer,20000,True,1,False,100000,True,8,1,47936116728,19.9734,682384,0|400|400|400|400|400|410|410|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|400|400|390|400|400|410|400|400|410|390|410|400|400|420|400|390|400|420|400|400|410|400|400|400|400|400|390|400|400|400|400|390|400|390|400|400|400|400|400|400|400|400|400|390|400|420|400|400|400|400|390|400|400|400|400|400|400|400|410|400|400|400|400|400|390|400|400|390|400|400|400|400|400|400|400|400|400|390|410|400|400|400|400|400|400|400|400|400|400|400|400|400|410|400|400|400|400|400|400|400|620|400|390|400|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|390|390|400|400|400|400|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|400|390|400|400|400|410|400|400|400|390|400|390|400,6.15.0,True,fn02
0,3,defer,20000,True,1,True,100000,True,8,1,47928631824,19.9703,94497.2,0|9400|13000|13070|9390|15760|12340|12780|9410|9500|12080|12570|9380|9390|13220|12330|9650|9370|9390|11750|9370|12330|12080|13210|9360|9300|9350|9390|13150|9360|15170|9380|14800|9390|11580|9130|12450|12280|9380|9580|9320|11510|11300|12460|9430|9140|9000|12990|9380|9440|9380|9310|12630|9390|12480|15030|9370|15130|9370|9410|9410|12310|12130|9370|11710|9430|9390|9370|11470|12460|9440|9780|12300|9590|9400|9600|12520|9370|11780|9390|9340|12580|9750|12750|12150|9490|9420|9200|11980|12210|9590|9530|12320|9410|10300|9420|9370|12260|12240|13230|9700|9390|9550|12340|12050|9440|12030|9650|9380|9200|9600|12350|9410|12160|9420|5900|9540|12410|12200|12040|11750|9600|13030|9610|12620|12650|9430|9630|12440|9410|9660|9430|12550|9450|9430|9330|12870|9400|9920|12240|9670|12110|12570|9470|12200|9580|12570|9400|9590|9490|12620|9600|9630|9410|9600|9400|9430|9500|12140|9420|12450|9390|12210|12220|12350|9430|9450|11360|9420|9420|12420|9390|9440|12730|12200|9470|9320|9440|12560|9430|12570|9420|9420|11150|9410|9400|9350|9610|9580|9390|9400|9410|9550|9410|14770|9440|11940|9500|9410|12660,6.15.0-rc7,True,fn01
0,3,defer,20000,True,1,True,100000,True,8,1,47928870936,19.9704,94695.9,0|12270|9350|9270|9400|9490|12030|9390|12380|12520|9500|9530|9250|9260|11420|13210|9470|9360|12440|9390|12360|12680|9510|9430|9500|9270|12850|9390|9500|14120|12160|9210|9290|12580|13590|9420|9380|9260|9100|11800|13540|9370|9150|9610|9360|12990|9620|9460|14880|11150|12300|14360|9510|11330|14000|9520|13990|9480|9210|12090|12080|11460|13060|9520|9510|12260|9510|10770|15240|9390|9390|9370|10080|9510|11340|11190|12180|12080|9270|11210|12140|12480|9360|11460|9360|14970|13620|9330|12780|9630|9360|12160|9510|9520|12470|9370|11790|12550|9490|9240|12190|9500|9500|9480|9090|9350|9370|9120|9470|12290|9340|12120|9370|12060|11240|12220|12230|12150|13810|13700|9600|9340|12240|9450|9360|12520|9400|12550|9510|9510|12770|12740|11540|12640|13530|9440|9450|9530|13280|12080|9520|9480|9350|12150|9490|13780|9480|9500|12240|10660|12440|9350|9370|9540|9570|12610|11110|9480|12090|9350|9340|9490|12710|9530|9400|9370|11510|9490|9300|9310|9390|9400|9390|9440|9300|9280|9420|9390|12650|9340|9380|9150|14510|9000|9370|9090|9260|9240|9150|9260|9470|9490|9670|10500|9380|12250|9290|12360|11660|9380,6.15.0,True,fn02
1,3,sqpoll,20000,True,1,False,100000,True,8,1,47935415520,19.9731,587824,0|610|610|610|630|610|620|620|610|620|620|620|610|620|620|620|610|620|610|610|610|610|620|630|610|620|610|440|600|610|620|620|620|620|610|630|620|610|610|610|350|610|610|610|630|620|610|610|610|610|600|620|610|620|610|610|610|620|610|630|610|610|600|610|610|610|620|620|630|620|630|620|610|610|630|610|450|620|620|620|620|610|620|610|610|620|620|620|620|620|620|620|630|610|460|610|620|620|610|610|620|630|600|620|610|610|620|620|610|620|620|620|620|610|610|620|610|610|610|620|610|620|610|630|630|620|620|620|610|610|610|630|610|610|620|610|610|620|610|620|620|610|610|610|620|600|610|620|610|620|610|610|630|620|610|610|630|610|620|620|610|620|610|610|610|610|620|620|620|620|610|610|620|600|620|610|620|610|600|620|610|620|620|620|610|620|620|620|620|620|620|480|610|620|610|610|620|610|610|610,6.15.0-rc7,True,fn01
1,3,sqpoll,20000,True,1,False,100000,True,8,1,47934612936,19.9728,590146,0|610|610|610|610|610|610|570|610|610|610|610|610|620|610|600|610|610|620|600|600|620|600|600|600|610|610|620|600|620|610|610|610|620|600|600|610|600|600|610|610|610|610|610|600|610|600|610|610|600|610|610|620|600|610|610|610|610|610|600|600|610|610|610|610|610|600|610|610|600|610|610|610|610|610|610|610|600|600|600|620|600|600|600|630|610|600|600|610|610|610|610|610|610|610|630|600|610|610|600|610|610|600|600|610|610|600|610|610|620|610|610|600|610|600|610|610|610|620|620|620|610|610|610|600|600|620|600|600|620|610|610|600|610|610|600|610|610|620|630|610|610|600|610|600|610|610|610|610|610|610|610|610|610|610|610|620|590|620|610|610|610|610|610|620|610|610|600|600|610|620|610|610|610|600|600|620|610|600|610|610|610|610|610|610|610|620|630|610|600|610|610|600|610|610|600|610|610|600|610,6.15.0,True,fn02
1,3,sqpoll,20000,True,1,True,100000,True,8,1,47929287528,19.9705,113872,0|8280|7740|7350|7580|7420|6970|7540|8820|8150|8320|9030|6580|6830|6480|8420|8640|7330|7000|7630|7510|7700|7660|7600|7800|7710|6270|7150|8640|8280|8350|8350|8410|8660|8420|8570|8670|7600|7290|8470|7600|7510|7580|8620|7620|7040|8420|6360|6560|8610|8370|6430|6730|8590|8050|8650|6300|8460|8670|6360|6690|7410|7180|8450|8160|7210|6390|7650|6230|8190|8610|8260|6620|8290|8250|6200|7310|8320|8160|8430|8140|6370|8540|8640|6290|8360|8160|7670|6390|8150|7290|8180|8200|8240|8460|7410|7320|7580|8530|8560|8290|8110|6220|8340|8250|7440|8410|7360|8180|8030|8430|8110|8190|7950|7190|8300|7970|7940|6470|7170|7570|8360|7500|8730|8490|8290|8580|7560|7610|8280|6190|6430|8210|7590|7430|8410|6450|8410|6320|8840|8710|7730|6880|6470|7700|6370|8680|8410|8390|6580|7770|8240|6320|8200|6430|7260|8390|8300|9020|8170|7410|8410|7480|7850|6320|6470|7450|8310|6450|8100|8120|8200|8320|8200|8080|8270|8390|8120|8750|7450|8490|6340|8230|7750|8720|8080|8200|7410|8100|7480|7510|8380|8230|8180|8400|7170|6350|8250|7250|6330,6.15.0-rc7,True,fn01
1,3,sqpoll,20000,True,1,True,100000,True,8,1,47935789128,19.9732,111920,0|8410|7540|8320|8700|6270|8360|8250|8470|8400|8190|8570|8360|6490|6260|8880|8170|7570|6230|8440|8700|6330|8440|8470|8510|6180|8530|8370|8240|8360|8350|8310|8280|8220|8460|7470|8220|7380|8200|7230|8250|6490|7580|8340|8500|8340|6340|7430|8540|8490|8500|8390|6470|8240|8400|7430|8090|8450|8160|8210|8260|7900|8100|8400|8660|6500|8480|6210|8660|8400|6510|8630|9110|8420|8320|8400|8320|6270|8650|8350|8670|7370|8960|7120|8330|6430|6460|8370|8440|8320|7130|8400|8540|7550|8510|6430|8670|6310|8500|8370|8210|8140|7440|7470|7530|8560|8320|8330|8410|6480|7060|8230|8070|8230|8190|8080|8150|8820|8490|8480|6490|8940|9030|8490|8430|8220|7430|7570|8410|8300|7370|6460|8710|7310|6510|8180|7620|8400|7350|7620|8320|8200|8110|6150|6220|6410|8260|8310|8440|8330|8220|8280|8330|7240|8360|6390|8060|8480|8160|7160|7680|8750|8560|8390|7360|8170|8380|8180|8430|8280|6370|8300|7390|8340|8520|8360|8720|8510|8220|8730|8330|8190|7390|7340|7430|6220|7360|8520|8210|8290|8340|8280|8410|7530|7330|7360|8250|8100|8270|8140,6.15.0,True,fn02
1,3,defer,20000,True,1,False,100000,True,8,1,47934353592,19.9726,679827,410|410|410|400|410|400|410|400|410|410|410|410|410|400|400|410|400|410|400|410|420|400|400|410|410|410|400|400|400|410|400|400|410|400|410|400|410|400|400|410|410|410|400|400|410|400|400|410|410|410|400|410|400|410|400|400|400|400|400|400|400|410|410|410|400|390|400|400|400|400|410|410|400|410|410|400|400|400|400|400|410|410|400|400|410|400|410|400|400|400|410|400|400|400|400|400|400|400|410|410|400|410|410|400|400|400|400|410|410|400|410|410|400|400|410|400|410|410|400|410|410|400|400|400|400|410|400|400|410|410|400|410|400|410|410|410|400|400|400|410|400|400|420|400|410|400|400|400|410|400|410|420|410|410|400|400|410|410|410|400|400|410|400|400|400|410|400|400|400|400|400|410|410|400|560|410|420|410|400|410|410|410|400|400|410|410|410|410|410|400|410|410|410|410|410|410|410|400|410|400,6.15.0-rc7,True,fn01
1,3,defer,20000,True,1,False,100000,True,8,1,47935464072,19.9731,682354,400|400|400|400|400|480|400|400|410|400|400|400|400|400|390|410|400|400|400|400|400|400|400|400|400|400|400|400|410|400|400|410|400|400|400|400|420|390|400|390|400|400|400|400|400|400|400|400|390|400|400|400|400|400|400|400|400|400|400|400|420|400|400|400|410|400|400|400|400|400|400|400|400|400|400|400|390|400|390|400|400|400|400|400|400|400|400|400|400|400|410|400|400|400|400|390|400|400|400|400|400|400|420|400|420|400|400|400|400|400|420|400|400|390|410|400|400|400|390|400|400|400|400|400|390|400|410|400|390|400|400|400|420|390|400|400|400|400|400|400|400|400|400|400|410|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|400|410|390|400|400|400|400|400|400|400|420|400|400|410|400|410|400|400|400|390|400|400|390|400|400|410|410|400|400|400|400|400|400|400|400,6.15.0,True,fn02
1,3,defer,20000,True,1,True,100000,True,8,1,47928630528,19.9703,94835.1,0|9700|16470|11730|13210|9380|9560|9850|9270|12260|9490|9350|12730|9060|12000|9280|9200|9480|9500|9340|11370|12200|9440|12820|9480|12530|13240|12120|9450|9450|9440|9420|9420|9420|12270|9410|9420|9180|9190|12570|12570|9440|14540|11340|12420|12380|11510|9410|9160|9380|9420|9440|9330|9600|12330|12110|9210|11030|13380|12850|13230|12600|9430|14300|12690|12630|9350|9390|9400|10900|11830|9410|9420|9430|9370|12460|14180|9410|12080|12510|12490|9210|9410|11500|12290|9400|12900|11540|9580|9320|9170|12350|11380|12060|9420|11050|13150|12380|9370|9420|11710|12350|9410|9650|9420|11930|9420|11940|12390|9410|9420|10960|9430|9560|9420|9440|9420|9440|12070|14630|14740|12780|11790|9430|9540|12200|11870|12790|14520|9600|9460|9570|9430|13000|9410|9430|9350|9420|9430|9210|9540|5820|12580|12680|12670|14190|9350|9520|10030|9440|12500|9390|11940|9400|9360|9580|12750|9360|9620|11250|9470|14480|9400|9480|12580|11540|9390|9190|12270|9430|9400|11940|11620|9390|11120|9350|9380|9280|9360|13870|12620|9470|12110|14350|9340|14960|9270|9310|9420|9250|9630|9400|9380|12270|12360|13170|9610|12460|9390|9400,6.15.0-rc7,True,fn01
1,3,defer,20000,True,1,True,100000,True,8,1,47928925224,19.9704,98416.7,0|9460|9710|12640|9450|13150|12600|8850|5700|13220|11560|9400|9280|14030|9340|9580|9490|9390|12540|11990|13160|9630|11360|14610|12060|9370|12390|9450|9050|9360|13090|9250|11240|11470|8690|11930|8960|8980|8620|11650|9220|9520|12370|9360|11090|14280|11280|12600|12470|11980|9450|9410|7030|7070|9880|7070|9270|10030|7260|9680|6390|9600|7060|12570|9280|12850|9230|9260|9240|9180|14550|12520|12830|9180|8880|9190|12080|13100|9290|9400|9200|11760|12670|9350|9290|11910|9360|9270|9470|11330|9370|9470|9480|9320|9560|9240|9280|9460|9130|10090|7070|6390|9550|9860|9880|7060|9290|6380|7600|7080|14980|9270|9330|9160|9210|9310|12720|9280|12300|9290|12460|12410|11190|9390|9140|9390|12470|12290|9410|14310|13300|11420|9280|9400|9520|9280|12150|9430|10970|12030|5790|9470|12250|9410|11620|10180|12760|13320|11820|9070|9400|9270|9150|15260|9270|11160|11530|9240|14920|9430|12310|9280|9400|12150|14010|9160|12540|9280|9280|12360|11630|12350|15360|9150|9360|9360|12620|9420|12100|14040|9050|9300|9170|15010|11530|9410|12630|14740|9440|12050|9430|9450|12560|12910|12170|11900|9270|12710|9280|9390,6.15.0,True,fn02
2,3,sqpoll,20000,True,1,False,100000,True,8,1,47933639856,19.9723,586326,0|620|630|620|630|610|610|610|610|600|620|610|620|610|620|610|610|610|610|610|620|620|620|600|620|610|600|610|610|620|620|630|620|620|620|620|620|610|620|620|630|620|620|620|630|620|620|610|620|620|620|610|620|620|610|620|620|610|610|610|610|620|620|620|620|620|620|620|610|610|610|620|620|610|610|620|620|620|620|630|620|630|630|620|610|620|620|630|630|620|620|620|620|620|620|390|630|620|640|620|620|620|620|630|630|620|620|630|620|620|630|620|620|620|620|620|620|630|620|620|620|620|600|610|620|620|620|620|630|620|620|610|620|630|610|620|620|620|420|610|630|620|610|620|620|620|610|610|630|630|620|610|630|620|630|620|620|610|620|610|620|620|620|620|620|620|610|620|620|610|620|620|610|620|630|620|620|620|620|620|620|630|620|620|620|620|620|620|620|630|610|620|630|620|640|630|610|620|620|620,6.15.0-rc7,True,fn01
2,3,sqpoll,20000,True,1,False,100000,True,8,1,47934565248,19.9727,596086,0|310|620|620|630|630|620|270|320|320|630|620|630|630|630|640|620|330|330|620|320|610|630|630|620|640|620|620|620|640|620|610|640|630|620|630|610|620|620|620|270|640|630|640|630|620|620|610|620|270|330|330|620|620|980|630|630|630|620|630|630|620|620|620|620|620|630|630|630|620|320|620|640|620|620|630|620|320|620|620|610|630|620|620|630|620|620|610|620|620|620|620|620|620|630|620|630|620|620|620|630|340|620|630|620|620|630|320|620|330|320|330|330|320|620|640|620|630|620|630|620|610|620|640|620|630|630|620|620|620|620|620|620|620|620|620|630|620|620|620|620|610|620|620|620|630|610|620|640|620|620|640|620|620|620|620|630|620|620|640|620|620|610|640|620|640|630|620|620|610|620|620|620|620|620|330|640|620|630|620|630|620|620|620|620|630|620|610|620|620|610|630|650|630|620|600|640|630|620|620,6.15.0,True,fn02
2,3,sqpoll,20000,True,1,True,100000,True,8,1,47934083424,19.9725,116988,0|8240|8190|8370|8070|8180|7440|8270|6120|6370|8200|8390|6830|6330|6280|6420|8230|7690|6390|6280|6130|6740|7470|7200|6390|8280|6400|8200|7440|6180|7160|7130|8050|8980|6350|6270|8380|6230|8190|6590|6500|8070|8010|6280|6800|6360|6680|6400|6190|6200|6170|8900|6140|6360|6160|7080|7390|6580|6330|6390|7460|8250|7350|6480|8180|8060|7610|7900|6270|6490|8550|7830|7590|7490|8290|6480|6420|8350|7400|8670|8300|6450|7290|7550|6450|8610|7650|8320|8350|7440|8360|6340|8420|8660|7380|8840|8320|8360|7810|8560|8550|8510|7280|8080|7160|7070|7340|6920|7160|7070|7360|8140|6250|7120|7400|6810|8210|6010|7210|7120|7700|6890|6880|8260|7340|8250|6300|8840|6350|8640|8700|6900|7350|7380|6430|7400|8400|6250|6580|7300|8450|8220|6330|8200|6530|6750|7720|8210|7630|7770|7720|6350|6450|6660|8360|8820|6460|6440|9020|6470|6740|8070|8410|7980|8370|8400|6570|8210|6230|7120|8350|7300|8590|8120|8130|8020|7070|6380|8220|7340|7420|7430|6760|6400|6520|6870|6540|8300|6590|7510|7880|7350|6310|7640|6760|6530|8940|8340|8570|7470,6.15.0-rc7,True,fn01
2,3,sqpoll,20000,True,1,True,100000,True,8,1,47935077648,19.9729,111622,0|8570|7260|8050|7430|8740|7480|7440|6490|6550|8580|6260|6850|6800|6460|6340|7590|7400|8230|8350|6590|8730|7510|7480|7470|7570|8690|6640|8690|6490|8850|6450|7390|7380|7780|7350|8820|6560|7710|8290|8400|7340|6800|8520|8520|8730|8520|7490|6720|8460|8620|8320|8360|7260|7100|8180|8190|8380|8270|6700|8130|8130|8630|7640|8450|8530|8700|8540|7470|7560|8400|8470|8240|8400|8790|7390|8680|7610|7560|8340|7410|8690|7430|8910|8500|7470|7420|8620|8620|8920|7610|8870|7740|7610|9020|8560|8690|7180|6730|8570|8700|9080|6000|8190|6660|8490|7500|8620|8580|7210|6540|8350|8340|7280|7620|8360|7000|6360|6450|7500|6490|8460|6510|8380|8590|8890|8530|6990|8440|7610|8440|8580|8580|8250|6120|8200|8580|8130|7300|8310|8220|7230|6450|8070|8060|7550|8170|7490|8640|8090|8150|8220|6380|7290|8150|8690|6160|8250|7450|7420|8250|8170|6680|8470|7410|8320|6230|7160|8520|7350|8100|8020|8220|8010|8340|8300|8780|8190|8460|8270|7400|7230|8180|6210|8160|8270|8310|8450|8480|8390|8410|8370|8510|8340|8730|8500|8430|8500|8580|8310,6.15.0,True,fn02
